Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
10-October-2016,259,260.2,255.35,256,256.7424345471,2377551,10348,610418232,1320440,55.54,4.85,-3,305
7-October-2016,257,259.45,255.05,258.25,257.0697376898,3479926,15927,894583664,1664061,47.82,4.4,1.25,306
6-October-2016,261.7,261.9,255.8,256.85,259.1820466163,1416758,10342,367198238,400339,28.26,6.1,-4.85,307
5-October-2016,262.05,264.6,259.65,260.55,262.2745853556,3191168,19519,836962264,1383272,43.35,4.95,-1.5,308
4-October-2016,256.4,261.5,253.85,259.25,257.4396006956,5202146,23536,1339238389,1833937,35.25,7.65,2.85,309
3-October-2016,252.6,257,252.6,255.2,255.1397637189,2078880,12087,530404952,1030751,49.58,4.4,2.6,310
30-September-2016,246.1,252.5,245.6,250.7,249.9099117273,1417765,10621,354313526,305353,21.54,6.9,4.6,311
29-September-2016,254.95,256.75,243.5,247.15,249.1613680142,1968079,15921,490369256,587092,29.83,13.25,-7.8,312
28-September-2016,250,255.7,248,253.5,253.5770584533,3346226,12732,848526146,1772674,52.98,7.7,3.5,313
27-September-2016,252.35,253.95,248.3,248.95,250.5929786493,1840643,11040,461252212,943668,51.27,5.65,-3.4,314
26-September-2016,254.4,254.4,250.65,251.65,253.3244388723,2660045,9639,673854407,1952727,73.41,3.75,-2.75,315
23-September-2016,258.4,258.7,253.7,254.4,256.3742616152,2274898,10060,583225295,1118561,49.17,5,-4,316
22-September-2016,257,258.35,255.2,257.35,256.3854544747,3545874,18724,909110517,1947618,54.93,3.15,0.35,317
21-September-2016,254.5,256,250.75,251.35,253.6250233352,3219387,14344,816517103,2195995,68.21,5.25,-3.15,318
20-September-2016,256.05,256.6,253.2,254.25,254.6083737813,2128453,8960,541921957,1214082,57.04,3.4,-1.8,319
19-September-2016,255.5,258.3,255.15,255.65,256.1635897453,2773389,9783,710441282,1681275,60.62,3.15,0.15,320
16-September-2016,257.35,261.9,253.6,254.4,258.6527358637,1941142,12223,502081689,715422,36.86,8.3,-2.95,321
15-September-2016,258.05,258.55,254.2,255.8,255.338138653,2156707,10235,550689551,1094440,50.75,4.35,-2.25,322
14-September-2016,254.25,258,253.15,257.6,256.0889868965,964097,8470,246894624,184707,19.16,4.85,3.35,323
12-September-2016,257.7,258.85,251.7,252.7,254.6638540738,1692033,17295,430899645,652994,38.59,7.15,-5,324
9-September-2016,268.55,268.55,263.25,264,264.9848982467,2728756,13805,723079131,1392227,51.02,5.3,-4.55,325
8-September-2016,268,271.55,266.9,267.95,268.3834480354,2851299,16135,765241457,1208197,42.37,4.65,-0.05,326
7-September-2016,262.45,270,260.4,266.55,266.9860313794,5797566,28369,1547869138,2312354,39.88,9.6,4.1,327
6-September-2016,257,260.8,256.05,259.45,258.6290572885,3123299,19611,807775876,1536020,49.18,4.75,2.45,328
2-September-2016,252.1,254.9,251.85,254.35,253.7139092972,968151,8527,245633375,288789,29.83,3.05,2.25,329
1-September-2016,252.45,254.65,251,251.75,253.0488127527,1111984,10373,281386231,274431,24.68,3.65,-0.7,330
31-August-2016,252.5,255.4,251.25,252.55,253.8150832873,1464389,11658,371684016,333597,22.78,4.15,0.05,331
30-August-2016,249.15,252.8,249.15,252.2,251.5036295726,1080568,9191,271766774,243670,22.55,3.65,3.05,332
29-August-2016,246.05,249.65,244.5,248.75,245.6663053214,2861529,10510,702981257,1855941,64.86,5.15,2.7,333
26-August-2016,250.4,250.7,246.1,246.7,247.9136886068,1506070,11229,373375369,267598,17.77,4.6,-3.7,334
25-August-2016,254.7,255.55,248.7,250.05,252.6514872845,1320124,10842,333531292,395691,29.97,6.85,-4.65,335
24-August-2016,254.75,256.05,253.55,254.65,254.6993618303,1178370,9140,300130087,265215,22.51,2.5,-0.1,336
23-August-2016,256,256,251.1,254.6,253.2754630929,1460722,13600,369965041,316048,21.64,4.9,-1.4,337
22-August-2016,259.1,260.5,254.1,254.95,256.8580792964,2086475,15797,535927961,553655,26.54,6.4,-4.15,338
19-August-2016,255,260,254,258.5,257.0311517678,4802713,32141,1234446854,1184056,24.65,6,3.5,339
18-August-2016,246.05,250.25,246.05,248.2,248.7660990328,1964823,12087,488781353,453219,23.07,4.2,2.15,340
17-August-2016,246.1,249.55,244.4,246.25,246.5760842548,1971354,14238,486088750,300876,15.26,5.15,0.15,341
16-August-2016,245.2,247.8,242.4,246.45,245.153663417,2760169,19635,676665542,357023,12.93,5.4,1.25,342
12-August-2016,226.95,247.7,224.4,243.2,240.5693135288,13529278,79636,3254729121,4593414,33.95,23.3,16.25,343
11-August-2016,231.9,233.4,225.9,226.95,227.7852671121,2675375,12925,609411009,1054965,39.43,7.5,-4.95,344
10-August-2016,237,237,230.75,231.5,232.7581561995,2864171,13708,666659161,1201471,41.95,6.25,-5.5,345
9-August-2016,234.8,237.65,232.3,234.6,234.7954447692,6467422,29071,1518521225,3099611,47.93,5.35,-0.2,346
8-August-2016,233.9,235.9,231.65,233.05,233.3664653733,3492581,13613,815051283,1573155,45.04,4.25,-0.85,347
5-August-2016,226.3,233.7,226.3,232.8,231.8840401973,2098848,16398,486689354,710554,33.85,7.4,6.5,348
4-August-2016,228.15,228.55,223.2,225.55,225.6575056935,2299974,12173,519006396,978693,42.55,5.35,-2.6,349
3-August-2016,228.7,230.35,225.5,226.55,228.0972157286,3330171,13626,759602733,1397027,41.95,4.85,-2.15,350
