Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-January-2018,317.80,330.60,316.10,329.50,324.027915567841009786,4061533,26140,1316050072.00,1268374,31.23,14.50,11.70
23-January-2018,306.25,319.95,306.25,318.00,315.063367072400965167,2680572,18555,844550040.00,1242596,46.36,13.70,11.75
22-January-2018,309.40,309.40,304.00,306.25,306.343350636721429545,1371793,6051,420239664.00,727811,53.06,5.40,-3.15
19-January-2018,302.75,309.80,302.45,309.05,306.903685982717701837,2100878,10399,644767202.00,1086697,51.73,7.35,6.30
18-January-2018,314.15,317.75,300.20,302.75,310.664563895103059970,3848730,18595,1195664027.00,1519911,39.49,17.55,-11.40
17-January-2018,295.20,308.00,292.65,306.35,300.552652053689715117,4250423,13234,1277475905.00,2535862,59.66,15.35,11.15
16-January-2018,302.00,303.40,295.25,296.15,298.533165482216433366,951637,7670,284095206.00,368659,38.74,8.15,-5.85
15-January-2018,303.20,305.15,301.55,302.25,303.135316147322204147,1013072,8468,307097901.00,398671,39.35,3.60,-0.95
12-January-2018,304.25,304.80,300.60,301.80,302.439347697572369907,624189,4787,188779314.00,197973,31.72,4.20,-2.45
11-January-2018,301.50,303.05,300.10,302.00,301.931058093649294179,746295,8727,225329639.00,302306,40.51,2.95,0.50
10-January-2018,304.10,305.80,300.00,301.05,302.041807480622536670,911368,8815,275271238.00,338862,37.18,5.80,-3.05
9-January-2018,307.00,309.45,303.45,304.25,305.310635505838797465,1620111,7012,494637119.00,856088,52.84,6.00,-2.75
8-January-2018,306.60,309.30,305.00,305.65,306.352727088091479023,1043824,6178,319778329.00,585214,56.06,4.30,-0.95
5-January-2018,311.00,311.80,305.60,306.20,307.085059575856374935,1897329,7416,582641389.00,1129169,59.51,6.20,-4.80
4-January-2018,304.00,309.90,303.00,308.05,307.738334855312989441,2863595,11094,881237957.00,1648589,57.57,6.90,4.05
3-January-2018,304.90,306.40,302.15,302.85,304.238108703066381421,806325,6812,245314793.00,343681,42.62,4.25,-2.05
2-January-2018,308.10,308.85,301.65,302.90,303.723298103300291152,1188380,8900,360938693.00,466651,39.27,7.20,-5.20
1-January-2018,310.00,312.75,306.50,307.05,309.073092294532059559,1725476,5796,533298203.00,1124954,65.20,6.25,-2.95
