Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-January-2018,68.50,70.35,66.50,69.20,68.298214609693654708,297638,1415,20328144.00,72661,24.41,3.85,0.70
16-January-2018,71.95,73.00,67.80,68.30,70.078585750119545976,238402,1131,16706875.00,95795,40.18,5.20,-3.65
15-January-2018,72.65,74.00,71.50,71.95,72.743906396347894065,271186,1518,19727129.00,60992,22.49,2.50,-0.70
12-January-2018,71.50,73.50,70.15,71.65,71.665475296685825326,317002,1922,22718099.00,106113,33.47,3.35,0.15
11-January-2018,72.00,73.00,70.55,71.40,71.537739886226970553,271066,1497,19391449.00,110866,40.90,2.45,-0.60
10-January-2018,74.50,75.30,71.20,71.85,73.400176933772868592,512056,2884,37585001.00,163723,31.97,4.10,-2.65
9-January-2018,70.50,76.15,68.70,73.30,73.713696003777063907,1567355,8295,115535530.00,477724,30.48,7.45,2.80
8-January-2018,69.45,70.80,68.70,70.15,69.691656895932222621,423032,1712,29481801.00,129461,30.60,2.10,0.70
5-January-2018,70.30,72.30,68.55,69.00,70.341367270284082583,559626,2707,39364858.00,191571,34.23,3.75,-1.30
4-January-2018,68.40,70.50,67.30,68.50,68.740764927514789125,392011,2201,26947136.00,140422,35.82,3.20,0.10
3-January-2018,66.55,69.25,66.45,67.25,67.603507433252818242,387919,2034,26224685.00,163280,42.09,2.80,0.70
2-January-2018,69.25,70.50,66.90,67.20,67.623752837197967701,352901,1851,23864490.00,151111,42.82,3.60,-2.05
1-January-2018,70.95,72.60,68.80,69.40,70.991907873090481786,531875,2965,37758821.00,205594,38.65,3.80,-1.55
