Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-January-2018,296.00,296.00,279.00,283.10,285.378079449732209435,352701,2926,100653134.00,103955,29.47,17.00,-12.90
17-January-2018,291.65,294.75,286.35,291.30,291.039339469186896452,242835,2286,70674538.00,56460,23.25,8.40,-0.35
16-January-2018,306.00,306.00,290.40,291.50,297.892919425985661039,350932,3120,104540158.00,115925,33.03,15.60,-14.50
15-January-2018,309.00,310.20,304.45,305.45,306.924689451156459023,152794,1657,46896251.00,50747,33.21,5.75,-3.55
12-January-2018,308.00,310.45,305.75,308.00,308.156527756558312588,222542,2535,68577770.00,73072,32.84,4.70,0.00
11-January-2018,308.90,310.00,303.00,307.90,305.996130598441715165,285057,2642,87226339.00,100402,35.22,7.00,-1.00
10-January-2018,307.00,309.85,306.00,308.10,308.135600319159370269,754482,5792,232482764.00,402964,53.41,3.85,1.10
9-January-2018,298.00,310.00,297.00,304.05,304.009758619495470714,1617032,15394,491593508.00,444358,27.48,13.00,6.05
8-January-2018,279.70,290.40,278.75,287.85,285.323953489010913545,364043,4331,103870188.00,150180,41.25,11.65,8.15
5-January-2018,279.55,280.80,278.00,278.75,279.163068203685360848,493683,4877,137818061.00,369843,74.92,2.80,-0.80
4-January-2018,272.30,279.90,272.30,277.80,277.763033185686383928,458752,5579,127424347.00,183981,40.10,7.60,5.50
3-January-2018,271.00,273.30,269.95,272.30,272.007320657177253735,338904,2525,92184369.00,129308,38.15,3.35,1.30
2-January-2018,267.00,271.50,266.75,270.35,269.765360760485756659,1078153,5092,290848333.00,671284,62.26,4.75,3.35
1-January-2018,265.95,267.25,262.55,266.45,265.476369274842334355,143817,1486,38180015.00,64660,44.96,4.70,0.50
