Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-February-2018,1155.00,1155.00,1124.00,1136.70,1133.652396714478362142,40785,1066,46236013.00,20078,49.23,31.00,-18.30
14-February-2018,1145.00,1145.00,1128.00,1140.65,1134.338351980299379868,356537,2329,404433593.00,296519,83.17,17.00,-4.35
12-February-2018,1134.80,1149.50,1112.35,1145.45,1142.605915542079890194,177769,1696,203119911.00,115467,64.95,37.15,10.65
9-February-2018,1110.00,1141.85,1105.00,1131.55,1128.922424749163879598,59800,1151,67509561.00,22484,37.60,36.85,21.55
8-February-2018,1125.30,1129.40,1110.45,1124.00,1119.346619558477719152,85477,1696,95678391.00,35498,41.53,18.95,-1.30
7-February-2018,1115.00,1130.00,1108.20,1121.00,1118.154845667916388475,38942,790,43543186.00,21548,55.33,21.80,6.00
6-February-2018,1113.55,1116.20,1090.55,1110.85,1102.402188860875544350,52356,1836,57717369.00,17849,34.09,25.65,-2.70
5-February-2018,1125.00,1135.85,1114.00,1134.35,1126.269287770399293185,70174,1457,79034821.00,34327,48.92,21.85,9.35
2-February-2018,1146.00,1146.80,1123.00,1138.30,1138.503308069176332649,95524,1787,108754390.00,49893,52.23,23.80,-7.70
1-February-2018,1149.50,1155.10,1133.30,1152.45,1140.992689336228262087,240881,1553,274843460.00,202139,83.92,21.80,2.95
31-January-2018,1130.00,1139.70,1125.15,1131.05,1132.495714686762042638,181667,1490,205737099.00,140479,77.33,14.55,1.05
30-January-2018,1150.00,1150.00,1124.00,1128.90,1129.530225481535435500,664489,2334,750560410.00,617552,92.94,26.00,-21.10
29-January-2018,1151.00,1165.00,1145.05,1154.50,1153.171442967650644715,383037,2862,441707330.00,328447,85.75,19.95,3.50
25-January-2018,1152.00,1160.00,1143.55,1149.75,1147.281523678235484917,295968,1288,339558618.00,274140,92.62,16.45,-2.25
24-January-2018,1170.00,1170.00,1144.50,1150.95,1150.336423381803824900,686397,2372,789587470.00,644565,93.91,25.50,-19.05
23-January-2018,1177.00,1178.00,1157.45,1167.70,1164.482923471993013979,135127,3929,157353084.00,69681,51.57,20.55,-9.30
22-January-2018,1195.00,1195.00,1165.00,1176.70,1174.430659970879267821,67306,1936,79046230.00,20825,30.94,30.00,-18.30
19-January-2018,1192.00,1197.00,1178.30,1193.40,1191.133271258830435398,49403,1193,58845557.00,28443,57.57,18.70,1.40
18-January-2018,1195.00,1204.00,1181.40,1189.75,1189.800122349102773246,24520,732,29173899.00,6355,25.92,22.60,-5.25
17-January-2018,1189.55,1198.95,1150.75,1194.15,1185.168083659241625573,23524,961,27879894.00,8855,37.64,48.20,4.60
16-January-2018,1201.25,1201.25,1184.75,1190.35,1190.629489309848233078,45135,832,53739062.00,28226,62.54,16.50,-10.90
15-January-2018,1192.00,1206.30,1188.00,1201.70,1198.990762036913836035,52609,1402,63077705.00,17259,32.81,18.30,9.70
12-January-2018,1195.00,1195.00,1177.40,1189.65,1185.404912395611593253,30535,831,36196339.00,11758,38.51,17.60,-5.35
11-January-2018,1178.00,1190.00,1171.25,1188.85,1184.123591176187265196,31143,813,36877161.00,9562,30.70,18.75,10.85
10-January-2018,1191.90,1191.90,1171.50,1177.40,1176.290528977288894850,246003,2360,289370999.00,195799,79.59,20.40,-14.50
9-January-2018,1180.00,1195.95,1174.30,1191.90,1188.169172323148664950,55541,977,65992104.00,33519,60.35,21.65,11.90
8-January-2018,1184.00,1192.00,1173.75,1183.10,1180.000469195510159887,27707,768,32694273.00,10017,36.15,18.25,-0.90
5-January-2018,1172.00,1191.00,1168.55,1183.75,1184.288934006688050228,58612,1550,69413543.00,33478,57.12,22.45,11.75
4-January-2018,1149.50,1178.70,1148.20,1172.05,1163.614891225285988229,75615,1630,87986740.00,35075,46.39,30.50,22.55
3-January-2018,1150.00,1150.00,1136.00,1141.10,1140.054806289333858962,636697,4974,725869475.00,610880,95.95,14.00,-8.90
2-January-2018,1145.00,1149.40,1134.95,1142.85,1140.720932345858512426,22009,667,25106127.00,10915,49.59,14.45,-2.15
1-January-2018,1160.00,1165.55,1140.00,1146.50,1153.821822189566495224,21776,873,25125624.00,8548,39.25,25.55,-13.50
