Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-February-2018,1351.00,1363.65,1320.50,1327.95,1341.593662965930334592,104844,3587,140658046.00,27838,26.55,43.15,-23.05
15-February-2018,1360.00,1369.00,1347.00,1350.15,1359.030273819705161842,137974,3801,187510843.00,44109,31.97,22.00,-9.85
14-February-2018,1353.05,1370.70,1338.65,1357.70,1360.744181159888795500,185604,4643,252559563.00,57363,30.91,32.05,4.65
12-February-2018,1333.00,1355.00,1333.00,1351.05,1349.585906675603402408,144721,4126,195313422.00,37683,26.04,22.00,18.05
9-February-2018,1329.70,1342.35,1320.15,1329.35,1327.931495147924501241,474127,4984,629608176.00,340671,71.85,22.20,-0.35
8-February-2018,1342.20,1359.15,1334.00,1347.25,1344.394232801489852968,752289,4112,1011372993.00,47573,6.32,25.15,5.05
7-February-2018,1371.00,1372.00,1329.00,1332.65,1346.593732430189285427,298808,8110,402372980.00,74933,25.08,43.00,-38.35
6-February-2018,1325.00,1372.70,1300.10,1354.00,1340.739150564765121815,365019,9558,489395264.00,73490,20.13,72.60,29.00
5-February-2018,1398.60,1399.90,1356.05,1362.75,1378.684932725336765740,382239,8761,526987150.00,99376,26.00,43.85,-35.85
2-February-2018,1453.00,1453.00,1410.00,1414.40,1428.835803868328508887,1337632,8892,1911256494.00,1103864,82.52,43.00,-38.60
1-February-2018,1455.00,1469.60,1408.00,1455.80,1455.996768470948880247,704620,19852,1025924443.00,288639,40.96,61.60,0.80
31-January-2018,1428.95,1438.40,1412.30,1416.60,1421.463638327027912657,268552,5428,381736903.00,48879,18.20,26.10,-12.35
30-January-2018,1426.60,1436.15,1406.50,1429.10,1419.704695856191560569,289830,4004,411473012.00,31594,10.90,29.65,2.50
29-January-2018,1415.20,1441.00,1415.00,1428.30,1431.762547346514047866,240250,6490,343980952.00,88603,36.88,26.00,13.10
25-January-2018,1399.40,1425.00,1395.00,1412.95,1416.460229943297542893,299987,9012,424919655.00,85579,28.53,30.00,13.55
24-January-2018,1409.40,1410.25,1392.00,1400.40,1396.926826825477231010,519193,11066,725274630.00,334399,64.41,18.25,-9.00
23-January-2018,1405.00,1415.00,1394.00,1409.55,1403.637576524853147534,225907,7167,317091554.00,69576,30.80,21.00,4.55
22-January-2018,1370.55,1405.00,1348.00,1398.95,1372.049424481658816678,640553,12165,878870375.00,122560,19.13,57.00,28.40
19-January-2018,1361.55,1377.70,1355.00,1371.95,1362.782879916306076352,667193,10658,909239198.00,49053,7.35,22.70,10.40
18-January-2018,1355.50,1384.35,1350.90,1358.80,1375.200717767134244704,521339,8878,716945767.00,323240,62.00,33.45,3.30
17-January-2018,1326.00,1358.00,1318.05,1352.25,1324.047008637739195476,612313,7935,810731196.00,103779,16.95,39.95,26.25
16-January-2018,1327.05,1340.00,1320.80,1323.25,1325.211660072118447071,541609,3420,717746562.00,173119,31.96,19.20,-3.80
15-January-2018,1332.25,1350.00,1323.00,1323.10,1325.774014980617183906,547908,4810,726402189.00,35232,6.43,27.00,-9.15
12-January-2018,1325.30,1331.60,1310.00,1329.20,1324.599435773092276913,108467,8061,143675327.00,57438,52.95,21.60,3.90
11-January-2018,1323.00,1325.65,1313.50,1320.30,1320.552597794895030962,52968,2380,69947030.00,21919,41.38,12.15,-2.70
10-January-2018,1339.00,1339.00,1317.30,1323.85,1325.241383830549577794,91543,4082,121316572.00,30670,33.50,21.70,-15.15
9-January-2018,1341.80,1342.95,1325.90,1332.80,1332.907043543418533011,72066,2805,96057279.00,24931,34.59,17.05,-9.00
8-January-2018,1312.00,1345.50,1312.00,1338.10,1334.382496557846980310,265822,7284,354708224.00,116032,43.65,33.50,26.10
5-January-2018,1320.00,1328.80,1308.35,1314.50,1317.481364767713885891,187226,5439,246666766.00,90251,48.20,20.45,-5.50
4-January-2018,1282.40,1318.65,1280.30,1315.40,1302.453593742459284778,269371,7896,350843227.00,105874,39.30,38.35,33.00
3-January-2018,1254.60,1284.00,1251.00,1276.15,1259.915203981792657506,470140,4526,592336534.00,357633,76.07,33.00,21.55
2-January-2018,1270.50,1270.50,1243.15,1249.10,1251.755354079553983059,149232,5575,186801955.00,33828,22.67,27.35,-21.40
1-January-2018,1264.90,1273.35,1258.15,1261.80,1265.464102100395277340,77414,2907,97964638.00,28317,36.58,15.20,-3.10
