Date,Price,Open,High,Low,Vol.,Change %
"Mar 10, 2017",105.4,105.97,106.93,104.7,5.04M,0.38
"Mar 09, 2017",105,104.7,106.43,104.27,4.18M,-0.47
"Mar 08, 2017",105.5,106.67,107.17,104.67,4.65M,-1.19
"Mar 07, 2017",106.77,108,109.57,106.3,10.59M,-0.56
"Mar 06, 2017",107.37,105.77,108.13,105.67,7.21M,1.84
"Mar 03, 2017",105.43,104.63,106.93,103.87,9.02M,-0.04
"Mar 02, 2017",105.47,108,109.5,105.1,9.60M,-1.27
"Mar 01, 2017",106.83,108.67,109.53,106.4,11.96M,-1.36
"Feb 28, 2017",108.3,101.53,109.2,101.53,16.55M,6.31
"Feb 27, 2017",101.87,102,103.27,101.23,4.07M,-0.42
"Feb 23, 2017",102.3,102.83,103.83,101.67,13.96M,-0.55
"Feb 22, 2017",102.87,103.93,105.27,102.6,9.08M,-0.19
"Feb 21, 2017",103.07,102.67,104.47,102.07,5.10M,0.75
"Feb 20, 2017",102.3,102,103.23,101.4,5.17M,0.07
"Feb 17, 2017",102.23,100,102.93,99.7,10.32M,0
"Feb 16, 2017",102.23,101.33,102.7,99.1,8.53M,0.82
"Feb 15, 2017",101.4,104.67,104.67,100.83,8.15M,-3.36
"Feb 14, 2017",104.93,103.27,105.3,102.47,8.44M,1.45
"Feb 13, 2017",103.43,105.33,105.33,101.4,7.28M,-1.8
"Feb 10, 2017",105.33,105.07,106.4,104.23,12.80M,0.51
"Feb 09, 2017",104.8,104.2,105.9,101.8,18.92M,0.6
"Feb 08, 2017",104.17,100.93,104.77,100,37.71M,2.73
"Feb 07, 2017",101.4,96.8,103.33,93.53,67.64M,5.59
"Feb 06, 2017",96.03,95.97,97.07,94.8,12.47M,0.95
"Feb 03, 2017",95.13,93.33,95.3,93,11.17M,2.65
"Feb 02, 2017",92.67,93.37,94,91.8,8.02M,-0.64
"Feb 01, 2017",93.27,91.8,93.8,90.47,12.54M,2.08
"Jan 31, 2017",91.37,92,94.07,90.8,10.05M,-0.68
"Jan 30, 2017",92,92.67,93.2,91.63,6.31M,-1.15
"Jan 27, 2017",93.07,88.5,94.8,88.5,24.45M,5.85
"Jan 25, 2017",87.93,88.3,88.67,86.57,11.63M,0.11
"Jan 24, 2017",87.83,85.8,88.27,85.8,11.66M,2.69
"Jan 23, 2017",85.53,85.93,86.43,84.67,6.03M,-0.58
"Jan 20, 2017",86.03,87.87,88.63,85.67,4.91M,-2.54
"Jan 19, 2017",88.27,88.93,89.7,87.77,9.11M,0
"Jan 18, 2017",88.27,85.7,89.4,85.5,17.99M,3.48
"Jan 17, 2017",85.3,86,86.33,85.07,2.99M,-0.43
"Jan 16, 2017",85.67,86,86.1,85.17,4.33M,-0.19
"Jan 13, 2017",85.83,86.77,86.9,85.33,9.11M,0.62
"Jan 12, 2017",85.3,86,86,84.1,7.79M,-0.55
"Jan 11, 2017",85.77,85.8,86.53,85.47,6.46M,0.32
"Jan 10, 2017",85.5,85.13,86.13,85.13,3.88M,0.51
"Jan 09, 2017",85.07,84.67,85.63,84,4.32M,0.95
"Jan 06, 2017",84.27,84.93,85.67,84.07,6.33M,-1.21
"Jan 05, 2017",85.3,84.83,85.7,84.1,6.06M,0.67
"Jan 04, 2017",84.73,83.37,85.3,83.37,9.65M,1.84
"Jan 03, 2017",83.2,81.83,84.17,81.73,7.78M,1.87
"Jan 02, 2017",81.67,80.8,82.2,80.47,4.85M,1.08
"Dec 30, 2016",80.8,79.67,81.07,79.33,7.53M,2.06
"Dec 29, 2016",79.17,79.37,80.27,78.93,7.27M,-0.5
"Dec 28, 2016",79.57,79.93,80.8,79.4,3.71M,0.09
"Dec 27, 2016",79.5,78.2,79.8,77.4,3.78M,1.75
"Dec 26, 2016",78.13,79.33,79.43,77.7,4.48M,-1.51
"Dec 23, 2016",79.33,79.23,80.5,79.03,5.08M,0
"Dec 22, 2016",79.33,80.33,80.6,78.8,5.46M,-1.49
"Dec 21, 2016",80.53,80.8,81.47,80.37,3.67M,-0.09
"Dec 20, 2016",80.6,81.33,81.67,80.43,3.94M,-0.53
"Dec 19, 2016",81.03,82,82.27,80.7,7.30M,-1.03
"Dec 16, 2016",81.87,83.8,83.9,81.67,8.09M,-2.03
"Dec 15, 2016",83.57,82.67,84.47,82.6,4.38M,0.08
"Dec 14, 2016",83.5,83.83,84.43,83.2,4.31M,-0.16
"Dec 13, 2016",83.63,84.7,84.8,83.43,5.09M,-1.61
"Dec 12, 2016",85,85.8,85.8,83.97,5.31M,-1.2
"Dec 09, 2016",86.03,86.43,86.97,85.67,5.86M,0.27
"Dec 08, 2016",85.8,85.73,86.67,85.47,5.20M,0.86
"Dec 07, 2016",85.07,85.93,86.13,84.27,5.70M,-0.39
"Dec 06, 2016",85.4,85.87,86.33,85,5.48M,-0.43
"Dec 05, 2016",85.77,84.47,86.23,83.73,5.52M,1.38
"Dec 02, 2016",84.6,85.67,86.13,84.17,4.75M,-1.43
"Dec 01, 2016",85.83,87.07,87.47,85.43,4.30M,-1.08
"Nov 30, 2016",86.77,86.63,87.63,86.07,8.71M,0.74
"Nov 29, 2016",86.13,85.83,86.97,85.3,7.02M,1.25
"Nov 28, 2016",85.07,84.53,86,84.13,6.20M,0.67
"Nov 25, 2016",84.5,83.4,85,83.13,7.20M,1.89
"Nov 24, 2016",82.93,83.27,83.83,82.3,12.45M,-0.56
"Nov 23, 2016",83.4,83.47,84.23,81.67,13.43M,0.57
"Nov 22, 2016",82.93,86.87,86.9,82.4,18.71M,-3.49
"Nov 21, 2016",85.93,90,90.17,84.23,12.08M,-4.02
"Nov 18, 2016",89.53,89.27,90.33,88.5,5.02M,0.74
"Nov 17, 2016",88.87,89.33,90.37,87.73,12.46M,1.18
"Nov 16, 2016",87.83,90.67,91.07,87.37,7.47M,-1.5
"Nov 15, 2016",89.17,90.77,92.1,88.07,9.30M,-1.76
"Nov 11, 2016",90.77,93.17,95.2,89.67,17.82M,-3.2
"Nov 10, 2016",93.77,94.53,95.87,92.73,13.61M,1.48
"Nov 09, 2016",92.4,87.33,93.63,85.93,23.35M,-3.22
"Nov 08, 2016",95.47,94,97.87,93.7,35.33M,2.99
"Nov 07, 2016",92.7,90.87,93.63,90.8,9.82M,3.23
"Nov 04, 2016",89.8,92.23,92.6,89.1,7.91M,-2.15
"Nov 03, 2016",91.77,91.47,93.4,91.33,5.59M,0.48
"Nov 02, 2016",91.33,93.17,93.27,91.1,7.75M,-3.22
"Nov 01, 2016",94.37,93.33,95.67,92.4,10.60M,1.83
"Oct 30, 2016",92.67,93.33,93.47,92.33,819.68K,0.04
"Oct 28, 2016",92.63,92.33,93.3,92.07,6.86M,0.5
"Oct 27, 2016",92.17,92.67,92.8,90.77,6.89M,-0.75
"Oct 26, 2016",92.87,93.17,94.53,92.5,7.35M,-0.57
"Oct 25, 2016",93.4,94.27,94.87,92.43,5.83M,-0.82
"Oct 24, 2016",94.17,94.93,95.13,94,5.08M,-0.32
"Oct 21, 2016",94.47,94.67,95.1,93.57,6.94M,-0.32
"Oct 20, 2016",94.77,94.83,95.27,93.83,8.69M,0.64
"Oct 19, 2016",94.17,92.73,95.77,92.73,28.03M,3.71
"Oct 18, 2016",90.8,88.53,91.33,88.27,11.85M,3.42
"Oct 17, 2016",87.8,88.8,89.27,86.53,7.76M,-0.9
"Oct 14, 2016",88.6,88.67,89.3,88.1,6.07M,0.34
"Oct 13, 2016",88.3,89.87,89.93,87.57,9.39M,-1.86
"Oct 10, 2016",89.97,90.8,91.07,89.5,5.59M,-0.18
"Oct 07, 2016",90.13,90.8,90.93,89.67,7.84M,-0.66
"Oct 06, 2016",90.73,91.77,93.33,90.53,13.62M,-0.52
"Oct 05, 2016",91.2,92.2,92.6,90.47,7.57M,-0.87
"Oct 04, 2016",92,92.67,92.73,91.13,7.34M,0.58
"Oct 03, 2016",91.47,91.07,91.93,90.2,8.96M,1.86
"Sep 30, 2016",89.8,88.67,90.23,87.93,11.84M,1.27
"Sep 29, 2016",88.67,96.53,96.87,86.4,26.47M,-7.57
"Sep 28, 2016",95.93,94.63,96.47,93.87,8.48M,1.94
"Sep 27, 2016",94.1,95.8,95.97,93.67,8.87M,-1.16
