Date,Price,Open,High,Low,Vol.,Change %
"Jan 05, 2017",359.55,353,361.5,345,2.53M,2.39
"Jan 04, 2017",351.15,342.95,355.3,342.25,1.53M,2.42
"Jan 03, 2017",342.85,343,345.35,340,596.02K,0.29
"Jan 02, 2017",341.85,345.9,345.9,337,753.72K,-0.12
"Dec 30, 2016",342.25,331,343.45,330.1,1.85M,4.23
"Dec 29, 2016",328.35,321.2,330,320.65,804.22K,2.56
"Dec 28, 2016",320.15,323.25,327.8,319.25,571.07K,-0.59
"Dec 27, 2016",322.05,313.65,323.5,310.55,989.16K,2.71
"Dec 26, 2016",313.55,327.5,329,312.65,985.55K,-3.69
"Dec 23, 2016",325.55,321,328.8,317.65,728.80K,1.17
"Dec 22, 2016",321.8,322.1,324.35,316.45,742.83K,-0.09
"Dec 21, 2016",322.1,320.5,324.55,318.1,570.93K,0.92
"Dec 20, 2016",319.15,325.35,326.4,315.45,917.26K,-1.91
"Dec 19, 2016",325.35,321,328.9,320.55,812.85K,1.06
"Dec 16, 2016",321.95,337,338,320,1.59M,-4.14
"Dec 15, 2016",335.85,334.7,342.5,332.4,830.19K,-0.47
"Dec 14, 2016",337.45,339.7,343.6,336.1,562.05K,0
"Dec 13, 2016",337.45,339.1,340,333.6,724.31K,-0.25
"Dec 12, 2016",338.3,348,348,336.4,694.67K,-3.02
"Dec 09, 2016",348.85,353.45,354,345.15,708.63K,-0.99
"Dec 08, 2016",352.35,334,354.9,331.5,2.29M,6.56
"Dec 07, 2016",330.65,331.1,334,327.1,729.50K,-0.44
"Dec 06, 2016",332.1,340.7,340.85,330.6,722.92K,-1.51
"Dec 05, 2016",337.2,334,342.3,331.5,655.37K,1
"Dec 02, 2016",333.85,331.95,341.8,331,655.85K,-0.3
"Dec 01, 2016",334.85,345.45,347.75,333.4,653.06K,-2.76
"Nov 30, 2016",344.35,345.6,347.9,339.55,2.25M,0.2
"Nov 29, 2016",343.65,337,347.9,332,1.73M,2.84
"Nov 28, 2016",334.15,331.4,337,327,907.37K,0.54
"Nov 25, 2016",332.35,331.25,335,328.65,1.31M,-0.7
"Nov 24, 2016",334.7,327,342.35,323.3,3.24M,2.23
"Nov 23, 2016",327.4,316.3,334.8,314.75,1.86M,3.8
"Nov 22, 2016",315.4,311.55,317.25,305.25,1.15M,1.28
"Nov 21, 2016",311.4,319.5,320.4,302.8,2.19M,-2.67
"Nov 18, 2016",319.95,328,333,316.05,1.08M,-2.28
"Nov 17, 2016",327.4,327.8,337.4,320.1,1.32M,0.61
"Nov 16, 2016",325.4,332,335,318,2.45M,-0.52
"Nov 15, 2016",327.1,356,356,324.8,2.35M,-7.79
"Nov 11, 2016",354.75,378,378,351.7,2.12M,-6.2
"Nov 10, 2016",378.2,385,392.45,374.55,1.47M,0.83
"Nov 09, 2016",375.1,368,386.5,351.65,2.82M,-4.87
"Nov 08, 2016",394.3,394,395.65,387.1,580.26K,0.51
"Nov 07, 2016",392.3,388,399.4,387.85,843.00K,1.59
"Nov 04, 2016",386.15,394.5,397.4,380.45,905.80K,-2.43
"Nov 03, 2016",395.75,407.3,409.4,391.4,1.26M,-3.18
"Nov 02, 2016",408.75,406,414,399.15,1.28M,0.36
"Nov 01, 2016",407.3,406,410.9,404.4,742.04K,-0.06
"Oct 30, 2016",407.55,409.4,409.5,405.85,45.13K,0.11
"Oct 28, 2016",407.1,411,411.4,405.3,450.31K,-0.16
"Oct 27, 2016",407.75,405.05,410,400.8,1.47M,0.57
"Oct 26, 2016",405.45,407.05,410.9,401.75,971.12K,-0.61
"Oct 25, 2016",407.95,407.1,411.2,407.1,645.02K,-0.01
"Oct 24, 2016",408,413.4,415.6,406.7,758.69K,-1.07
"Oct 21, 2016",412.4,408,416,408,1.11M,0.93
"Oct 20, 2016",408.6,411,414.4,406,1.46M,-0.13
"Oct 19, 2016",409.15,432,434,408,6.38M,-5.26
"Oct 18, 2016",431.85,425.1,434.5,422.25,3.42M,2.07
"Oct 17, 2016",423.1,442,443.5,421.9,1.32M,-4.24
"Oct 14, 2016",441.85,443.45,444,436.45,849.78K,0.56
"Oct 13, 2016",439.4,446,446,435.45,1.64M,-1.76
"Oct 10, 2016",447.25,447.05,452,445.65,523.88K,0.12
"Oct 07, 2016",446.7,448.6,452.8,443.6,1.06M,-0.29
"Oct 06, 2016",448,449.1,459.4,445.65,983.29K,-0.12
