Date,Price,Open,High,Low,Vol.,Change %
"Jun 17, 2015",265.45,257.05,275.95,257,3.09M,3.47
"Jun 16, 2015",256.55,256,257.9,252.85,507.67K,0.1
"Jun 15, 2015",256.3,253.45,258.55,251.85,543.54K,1.71
"Jun 12, 2015",252,252.2,253.75,250,516.03K,0.24
"Jun 11, 2015",251.4,254.8,257.5,250.8,856.90K,-0.79
"Jun 10, 2015",253.4,255.45,255.9,251.25,880.07K,-0.14
"Jun 09, 2015",253.75,251,254.95,248.85,626.39K,0.89
"Jun 08, 2015",251.5,258.9,259.7,250,651.66K,-2.44
"Jun 05, 2015",257.8,257.9,260.4,253.1,777.60K,0.8
"Jun 04, 2015",255.75,260.3,262,253,670.83K,-2.2
"Jun 03, 2015",261.5,268.25,268.25,257.1,528.32K,-1.97
"Jun 02, 2015",266.75,272.7,273.55,265.65,783.54K,-2.18
"Jun 01, 2015",272.7,270,274.45,267.25,830.90K,1.06
"May 29, 2015",269.85,272,275.25,268.55,2.73M,-0.68
"May 28, 2015",271.7,270.5,273.1,266.1,1.16M,0.87
"May 27, 2015",269.35,266.3,270.9,265.6,1.07M,-0.48
"May 26, 2015",270.65,270.5,272.75,265.25,2.29M,0.84
"May 25, 2015",268.4,266.25,269.6,264,769.67K,1.19
"May 22, 2015",265.25,260,265.9,257.65,1.21M,2.39
"May 21, 2015",259.05,263.6,264.5,258.1,1.20M,-1.91
"May 20, 2015",264.1,265,267.1,263.45,327.60K,-0.23
"May 19, 2015",264.7,265.8,265.8,263.2,388.07K,-0.38
"May 18, 2015",265.7,265.8,266.5,262.5,611.40K,0.32
"May 15, 2015",264.85,264.9,267,263.1,654.29K,0.38
"May 14, 2015",263.85,261.8,266.2,260.55,901.96K,0.94
"May 13, 2015",261.4,260.25,263.85,255.25,973.86K,0.29
"May 12, 2015",260.65,258.4,262.65,253.55,1.38M,1.34
"May 11, 2015",257.2,261.1,262.45,255.85,743.64K,-1.4
"May 08, 2015",260.85,261,263.3,258.2,1.18M,1.42
"May 07, 2015",257.2,262.95,263.2,251,1.29M,-2.24
"May 06, 2015",263.1,270,271.4,261.2,2.21M,-0.57
"May 05, 2015",264.6,263.85,267,261.55,1.53M,1.2
"May 04, 2015",261.45,252.25,263.1,252.25,869.37K,3.79
"Apr 30, 2015",251.9,255.3,261.15,250.5,1.89M,-1.33
"Apr 29, 2015",255.3,260,260,252.35,1.53M,-1.47
"Apr 28, 2015",259.1,262.15,263.85,254,1.45M,-1.65
"Apr 27, 2015",263.45,270.1,272.9,262.1,1.04M,-2.46
"Apr 24, 2015",270.1,272.1,275.2,267.9,1.05M,-0.35
