Date,Price,Open,High,Low,Vol.,Change %
"May 12, 2016",374,372,378.45,370.6,1.20M,0.54
"May 11, 2016",372,367.5,374.15,366.95,3.45M,0.04
"May 10, 2016",371.85,362.7,372.65,361,1.69M,1.74
"May 09, 2016",365.5,354.2,369.55,354.2,4.23M,0.01
"May 06, 2016",365.45,357.6,368.1,353.8,1.51M,1.74
"May 05, 2016",359.2,358.7,364.5,353.2,1.45M,-0.24
"May 04, 2016",360.05,358,364.05,357.25,1.04M,-0.01
"May 03, 2016",360.1,367.1,369,357.4,963.17K,-2.05
"May 02, 2016",367.65,357.7,368.95,355.95,966.08K,3.3
"Apr 29, 2016",355.9,366,368.3,355,1.10M,-3.69
"Apr 28, 2016",369.55,371.5,372.9,366.1,1.90M,-0.52
"Apr 27, 2016",371.5,371.7,377,367.3,648.98K,-0.09
"Apr 26, 2016",371.85,372.5,373.95,366.4,993.57K,-0.47
"Apr 25, 2016",373.6,374.9,375,369.25,751.65K,0.52
"Apr 22, 2016",371.65,369,374.65,363.6,748.46K,0.62
"Apr 21, 2016",369.35,379.95,384.6,366.75,1.77M,-1.19
"Apr 20, 2016",373.8,365.8,379,363.25,2.84M,3.32
"Apr 18, 2016",361.8,352.1,364.45,349.05,2.02M,2.54
"Apr 13, 2016",352.85,353,360.3,348.4,1.72M,0.7
"Apr 12, 2016",350.4,349.65,354,346.05,1.55M,1.7
"Apr 11, 2016",344.55,336.9,347.9,336.85,676.45K,2.59
"Apr 08, 2016",335.85,339,339,333.8,652.94K,-1.02
"Apr 07, 2016",339.3,346,348.4,338.45,1.43M,-2.53
"Apr 06, 2016",348.1,346.8,350,345.15,1.08M,0.72
"Apr 05, 2016",345.6,343.9,348,341.3,829.26K,0.3
"Apr 04, 2016",344.55,338.2,345.85,336.5,796.44K,1.5
"Apr 01, 2016",339.45,339,343,335.4,517.49K,0.1
"Mar 31, 2016",339.1,338.5,340.15,334.25,895.58K,0.25
"Mar 30, 2016",338.25,331.4,339.55,331.4,1.46M,2.58
"Mar 29, 2016",329.75,325,331,320.3,2.01M,0.72
"Mar 28, 2016",327.4,356.7,357,325,1.42M,-7.17
"Mar 23, 2016",352.7,358.6,358.9,351.5,472.22K,-1.65
"Mar 22, 2016",358.6,341.6,361,341.6,1.40M,4.82
"Mar 21, 2016",342.1,341,344.45,337.25,1.07M,1.27
"Mar 18, 2016",337.8,340.1,344.5,336.05,2.52M,-0.5
"Mar 17, 2016",339.5,343.5,343.9,337.7,1.53M,-0.04
"Mar 16, 2016",339.65,342.9,343.6,337.05,804.72K,-1.21
"Mar 15, 2016",343.8,342.7,345,340.25,963.55K,0.78
"Mar 14, 2016",341.15,347.1,349.5,340.05,794.13K,-1.4
"Mar 11, 2016",346,340.05,347.4,337,1.43M,2.05
"Mar 10, 2016",339.05,339.7,345.5,337.8,3.43M,-0.24
"Mar 09, 2016",339.85,341.55,341.55,337.2,914.71K,-0.5
"Mar 08, 2016",341.55,338,344,336.2,2.01M,0.92
"Mar 04, 2016",338.45,341.9,345.4,336,893.90K,-1.08
"Mar 03, 2016",342.15,333,344.5,332.45,1.50M,2.47
"Mar 02, 2016",333.9,337.5,338.45,327.5,1.52M,-1.07
"Mar 01, 2016",337.5,312.5,340,310,1.39M,6.53
"Feb 29, 2016",316.8,331.75,331.75,301.7,1.86M,-4.04
"Feb 26, 2016",330.15,328.55,337,324.95,881.69K,1.98
"Feb 25, 2016",323.75,328.1,330.75,322.7,1.27M,-0.98
"Feb 24, 2016",326.95,331,332,324.15,668.57K,-0.76
"Feb 23, 2016",329.45,338,338,326.5,828.32K,-2.5
"Feb 22, 2016",337.9,337.7,339.4,326.3,873.70K,0.96
"Feb 19, 2016",334.7,333,340.8,331,807.08K,0.31
"Feb 18, 2016",333.65,328.1,335.5,320.15,1.74M,2.08
"Feb 17, 2016",326.85,346.3,346.35,323.05,2.74M,-5.96
"Feb 16, 2016",347.55,362.95,363.4,346.5,1.72M,-3.11
"Feb 15, 2016",358.7,356.25,364.65,350.5,775.68K,0.8
"Feb 12, 2016",355.85,358.15,360.75,341.1,2.19M,-0.14
"Feb 11, 2016",356.35,369,370.3,353.95,1.07M,-3.79
"Feb 10, 2016",370.4,365,373.8,364.05,2.06M,0.97
"Feb 09, 2016",366.85,367.5,375.6,365.5,808.05K,-1.28
"Feb 08, 2016",371.6,366.1,376,365,1.05M,0.55
"Feb 05, 2016",369.55,363.65,372,361.1,1.55M,2.09
"Feb 04, 2016",362,356.05,372.9,356.05,1.52M,2.25
"Feb 03, 2016",354.05,345,356.5,345,723.24K,0.58
"Feb 02, 2016",352,359.9,362.8,350.7,757.69K,-2.21
"Feb 01, 2016",359.95,364.5,366.25,357.45,659.75K,-1.03
"Jan 29, 2016",363.7,347,366.7,346.45,1.81M,7.29
"Jan 28, 2016",339,345.8,348.9,336.9,1.06M,-3.05
"Jan 27, 2016",349.65,357.85,357.85,345,866.07K,-1.35
"Jan 25, 2016",354.45,350.9,357.95,346.55,801.82K,1.97
"Jan 22, 2016",347.6,346,349,336.8,1.03M,1.22
"Jan 21, 2016",343.4,343.9,347.6,337.2,1.02M,0.75
"Jan 20, 2016",340.85,335.9,343.9,333.95,1.53M,0.49
"Jan 19, 2016",339.2,334.1,340.45,326.95,1.22M,1.48
"Jan 18, 2016",334.25,335,343.8,332.6,2.64M,-0.48
"Jan 15, 2016",335.85,342,342.5,332.55,1.57M,-1.71
"Jan 14, 2016",341.7,347,359.95,340,2.01M,-2.36
"Jan 13, 2016",349.95,349.5,351.25,345,735.20K,0.88
"Jan 12, 2016",346.9,346.5,349,344.7,638.27K,0.54
"Jan 11, 2016",345.05,345,350,343.65,705.29K,-0.85
"Jan 08, 2016",348,347.7,350.5,338.2,1.34M,1.15
"Jan 07, 2016",344.05,346.7,347.7,336.55,1.42M,-1.09
"Jan 06, 2016",347.85,347.7,350.9,343.2,1.00M,0.04
"Jan 05, 2016",347.7,351.9,355,345.8,1.49M,-1.05
"Jan 04, 2016",351.4,350,353.5,347.85,687.95K,-0.18
"Jan 01, 2016",352.05,347.15,353.8,346.5,452.82K,1.41
"Dec 31, 2015",347.15,350.2,354.85,339.8,4.71M,-0.77
"Dec 30, 2015",349.85,351,352.5,348.5,312.31K,-0.41
"Dec 29, 2015",351.3,349.5,352.5,343.8,1.61M,0.23
"Dec 28, 2015",350.5,350.65,353.4,349.3,647.83K,-0.04
"Dec 24, 2015",350.65,360,364.7,343.2,1.48M,-2.11
"Dec 23, 2015",358.2,362.2,364.4,355.75,751.76K,-0.87
"Dec 22, 2015",361.35,356,362.9,354.45,1.12M,1.76
"Dec 21, 2015",355.1,360.95,360.95,352.8,893.06K,-1.85
"Dec 18, 2015",361.8,352.9,363,350.5,2.13M,2.45
"Dec 17, 2015",353.15,356.15,356.85,350,1.16M,-0.65
"Dec 16, 2015",355.45,364.45,365.95,352.4,1.16M,-2.36
"Dec 15, 2015",364.05,353.95,365.4,350,1.39M,3.07
"Dec 14, 2015",353.2,348.8,358.3,348.05,1.50M,0.18
"Dec 11, 2015",352.55,370.85,378.35,349.7,3.05M,-2.81
"Dec 10, 2015",362.75,360.9,364.25,358.15,236.82K,0.82
"Dec 09, 2015",359.8,365.7,368,358.7,419.16K,-1.64
"Dec 08, 2015",365.8,366,371.25,363.9,414.62K,-0.56
"Dec 07, 2015",367.85,368.2,372.75,364.5,463.51K,0.3
"Dec 04, 2015",366.75,370.15,375.6,365.75,263.03K,-1.41
"Dec 03, 2015",372,373.5,379,370.05,411.07K,-1.25
"Dec 02, 2015",376.7,378.05,383.95,375.35,377.40K,-0.32
"Dec 01, 2015",377.9,382.15,382.5,376.65,400.19K,-1.02
"Nov 30, 2015",381.8,378,385.9,377.75,315.53K,0.5
"Nov 27, 2015",379.9,389.75,389.75,378.65,638.17K,-2.23
"Nov 26, 2015",388.55,376.1,392.4,376.1,2.07M,2.78
"Nov 24, 2015",378.05,384,384.3,376.35,813.49K,-0.59
"Nov 23, 2015",380.3,371.7,382.9,370.2,869.18K,2.31
"Nov 20, 2015",371.7,372.15,374.45,366.65,724.82K,0.49
"Nov 19, 2015",369.9,363.7,372,358.8,802.94K,2.52
"Nov 18, 2015",360.8,356.2,364.8,356.2,409.99K,0.67
"Nov 17, 2015",358.4,360.2,361.25,356,506.10K,-0.36
"Nov 16, 2015",359.7,351.05,362.6,351.05,655.26K,1.42
"Nov 13, 2015",354.65,351.7,359,350.2,567.50K,0.41
"Nov 11, 2015",353.2,356.9,356.9,352,70.82K,0.11
"Nov 10, 2015",352.8,354,358,348.85,347.27K,-0.45
"Nov 09, 2015",354.4,340.5,361,340.5,714.36K,1.24
"Nov 06, 2015",350.05,348.95,353,346.15,495.58K,0.37
"Nov 05, 2015",348.75,347.05,354,346,476.79K,0.22
"Nov 04, 2015",348,349.1,354.55,346.95,774.92K,-0.11
"Nov 03, 2015",348.4,354.9,364.5,347.6,1.70M,-2.3
"Nov 02, 2015",356.6,335,358.9,329.35,4.41M,1.9
"Oct 30, 2015",349.95,346,355,342.9,1.19M,-0.67
"Oct 29, 2015",352.3,351.3,356.5,348.2,880.20K,0.43
"Oct 28, 2015",350.8,341,355.5,340.95,670.73K,3.06
"Oct 27, 2015",340.4,344.8,346.25,338.25,265.06K,-1.28
"Oct 26, 2015",344.8,344.4,349,343.1,475.12K,0.32
"Oct 23, 2015",343.7,355.65,355.65,342.7,336.29K,-1.18
"Oct 21, 2015",347.8,353.6,354,343.7,397.95K,-1.22
"Oct 20, 2015",352.1,351.3,357.95,349.75,440.52K,0.33
"Oct 19, 2015",350.95,346,356.75,346,535.87K,-0.92
"Oct 16, 2015",354.2,354.65,355.8,350.8,592.16K,0.35
"Oct 15, 2015",352.95,350.2,355,343.3,830.75K,1.29
"Oct 14, 2015",348.45,345,351.8,341.95,775.14K,1.46
"Oct 13, 2015",343.45,342.5,346.1,342.3,222.64K,0.23
"Oct 12, 2015",342.65,340.7,349.45,340.7,731.08K,-0.16
"Oct 09, 2015",343.2,342.75,347.25,340.35,521.30K,0.63
"Oct 08, 2015",341.05,345.05,349.1,340,353.67K,-1.19
"Oct 07, 2015",345.15,344,347.7,342.4,398.16K,-0.96
"Oct 06, 2015",348.5,333.2,349.95,329.45,1.59M,5.33
"Oct 05, 2015",330.85,331.9,334.45,325.8,473.46K,1.1
"Oct 01, 2015",327.25,314,329.7,302.75,1.84M,2.96
"Sep 30, 2015",317.85,323,324.6,316.4,697.61K,-1.04
"Sep 29, 2015",321.2,323.8,324.95,318.5,589.24K,-1.5
"Sep 28, 2015",326.1,324.95,328.7,321.2,484.79K,0.38
"Sep 24, 2015",324.85,319.45,326.9,318,1.69M,1.55
"Sep 23, 2015",319.9,317,321.5,311.2,635.56K,0.33
"Sep 22, 2015",318.85,319.5,323.65,316.3,457.87K,0.05
"Sep 21, 2015",318.7,320,323.4,317.3,430.09K,-0.99
"Sep 18, 2015",321.9,326.3,329.8,319.65,1.00M,-1.78
"Sep 16, 2015",327.75,330.1,331.25,326.4,179.16K,0.43
"Sep 15, 2015",326.35,331,331,323,231.86K,-0.81
"Sep 14, 2015",329,329.9,331,325.2,324.47K,0.78
"Sep 11, 2015",326.45,326.25,331,325.15,481.79K,0.15
"Sep 10, 2015",325.95,326.35,329.8,321.25,756.93K,-1.39
"Sep 09, 2015",330.55,325.25,332.5,324.35,903.80K,2.66
"Sep 08, 2015",322,333.1,334.95,316.05,842.52K,-3.13
"Sep 07, 2015",332.4,333,337.7,329.1,366.59K,-0.17
"Sep 04, 2015",332.95,327.75,334.4,318.35,854.71K,1.76
"Sep 03, 2015",327.2,324.85,330,323,351.70K,1.27
"Sep 02, 2015",323.1,336,336,321.1,909.07K,-3.54
"Sep 01, 2015",334.95,335.75,339.3,328,423.23K,-0.84
"Aug 31, 2015",337.8,341.9,345,336.15,561.98K,-1.11
"Aug 28, 2015",341.6,346.1,348,338.4,742.57K,-1.57
"Aug 27, 2015",347.05,320,353.1,320,3.74M,6.87
"Aug 26, 2015",324.75,328,333.1,320.5,795.88K,-0.69
"Aug 25, 2015",327,335.05,337.7,321.5,635.50K,-1.68
"Aug 24, 2015",332.6,334.5,338.85,328.55,802.62K,-3.4
"Aug 21, 2015",344.3,338.1,345.5,334.1,603.15K,0.91
"Aug 20, 2015",341.2,344.6,345.8,338.35,758.88K,0.22
"Aug 19, 2015",340.45,335.85,342.9,334.25,336.37K,1.28
"Aug 18, 2015",336.15,338,338.6,331.6,219.00K,-0.13
"Aug 17, 2015",336.6,336.1,340,330.15,590.91K,0.46
"Aug 14, 2015",335.05,331.9,337,326,349.44K,2.1
"Aug 13, 2015",328.15,331.2,338.6,320.6,1.80M,-0.59
"Aug 12, 2015",330.1,327.9,334,323.2,628.73K,0.52
"Aug 11, 2015",328.4,330.5,338,323.1,1.14M,-0.29
"Aug 10, 2015",329.35,334.45,334.5,328,527.22K,-1.39
"Aug 07, 2015",334,328,335.15,324.5,1.02M,1.91
"Aug 06, 2015",327.75,324.45,328.75,321,1.36M,2.26
"Aug 05, 2015",320.5,316.95,322.85,316.05,1.99M,1.44
"Aug 04, 2015",315.95,317.7,319.4,314.5,1.30M,-0.41
"Aug 03, 2015",317.25,323,324,315.45,2.46M,-1.98
"Jul 31, 2015",323.65,339,341.6,320.35,3.63M,-4.47
"Jul 30, 2015",338.8,338.5,345.25,336,1.12M,0.07
"Jul 29, 2015",338.55,342.85,343.75,333.3,801.92K,-0.75
"Jul 28, 2015",341.1,336.5,344.9,336.5,1.11M,1.55
"Jul 27, 2015",335.9,339.5,341.35,331.2,487.37K,-1.23
"Jul 24, 2015",340.1,337,343.9,335.35,709.98K,0.9
"Jul 23, 2015",337.05,339,345,335.3,672.68K,-0.28
"Jul 22, 2015",338,339,340,333.35,810.07K,-0.52
"Jul 21, 2015",339.75,346,346.9,338.05,475.07K,-1.56
"Jul 20, 2015",345.15,349,351.3,344,808.22K,-1.09
"Jul 17, 2015",348.95,348.5,353.6,347.1,557.58K,-0.48
"Jul 16, 2015",350.65,350,353.85,348.5,330.31K,-0.03
"Jul 15, 2015",350.75,358.7,358.7,348.35,597.18K,-2.53
"Jul 14, 2015",359.85,357.8,363.65,356,483.29K,0.71
"Jul 13, 2015",357.3,356.5,358.5,352.4,349.99K,0.42
"Jul 10, 2015",355.8,360.2,364.45,354.45,675.68K,-1.08
"Jul 09, 2015",359.7,355.45,361.9,354,492.77K,1.34
"Jul 08, 2015",354.95,356.1,360,351.25,743.18K,-1.69
"Jul 07, 2015",361.05,356,362.95,355.6,622.81K,1.46
"Jul 06, 2015",355.85,352.05,357.95,352,606.97K,-0.41
"Jul 03, 2015",357.3,349.5,359.5,349.5,640.95K,0.58
"Jul 02, 2015",355.25,362.25,363.25,352.35,1.30M,-1.84
"Jul 01, 2015",361.9,365,366.95,360.55,581.43K,-1.2
"Jun 30, 2015",366.3,358.85,370.25,355.1,928.10K,2.08
"Jun 29, 2015",358.85,354.65,360,350.15,521.39K,-0.36
"Jun 26, 2015",360.15,352.9,361.5,350.25,972.33K,2.07
"Jun 25, 2015",352.85,353,355.95,348.95,2.37M,-1.05
"Jun 24, 2015",356.6,357.6,361.9,354.05,1.04M,-0.18
"Jun 23, 2015",357.25,367.8,368,355.85,581.28K,-2.46
"Jun 22, 2015",366.25,357.35,368.9,356,503.13K,2.25
"Jun 19, 2015",358.2,360.65,361.2,352.2,499.48K,-0.17
"Jun 18, 2015",358.8,353.15,360.5,350.1,375.93K,1.37
"Jun 17, 2015",353.95,349.9,355.5,345.2,554.09K,1.96
"Jun 16, 2015",347.15,346,349.65,337.5,794.36K,0.84
"Jun 15, 2015",344.25,345,352.35,343,502.07K,-1.06
"Jun 12, 2015",347.95,353.45,356,345.1,306.21K,-1.63
"Jun 11, 2015",353.7,365.3,368,351.95,402.82K,-3.02
"Jun 10, 2015",364.7,359.25,366.5,359,423.12K,1.43
"Jun 09, 2015",359.55,350.05,360.9,350.05,400.69K,1.87
"Jun 08, 2015",352.95,364.5,366.3,351.2,275.25K,-2.97
"Jun 05, 2015",363.75,357.55,370.85,354.25,513.15K,0.62
"Jun 04, 2015",361.5,365.85,366.6,355.9,331.40K,-1.67
"Jun 03, 2015",367.65,369.9,370.95,355.5,407.70K,-0.35
"Jun 02, 2015",368.95,378.45,378.45,367.2,322.83K,-1.95
"Jun 01, 2015",376.3,375.1,379.6,373.05,232.94K,-0.53
"May 29, 2015",378.3,381,381,372.2,312.54K,-0.51
"May 28, 2015",380.25,375,385.8,365.5,1.47M,2.16
"May 27, 2015",372.2,368.05,375.5,366.9,215.46K,0.43
"May 26, 2015",370.6,373,373.6,366.5,251.01K,-0.11
"May 25, 2015",371,367.05,372.5,364.65,406.30K,0.15
"May 22, 2015",370.45,374.15,378.45,369,438.67K,-1.48
"May 21, 2015",376,372.6,381,372.6,351.91K,-0.04
"May 20, 2015",376.15,381,383.8,375,476.82K,-0.9
"May 19, 2015",379.55,378.75,381.9,373.6,711.65K,0.21
"May 18, 2015",378.75,367.75,379.9,365.05,796.62K,2.94
"May 15, 2015",367.95,363.1,371,363.1,557.14K,1.39
"May 14, 2015",362.9,363.55,366,360.1,527.01K,-1.22
"May 13, 2015",367.4,362.2,369,357.95,837.84K,1.28
"May 12, 2015",362.75,369.45,369.45,356,901.98K,-1.33
"May 11, 2015",367.65,352,371.4,346.2,1.34M,3.97
"May 08, 2015",353.6,340,357.7,334.35,5.69M,-4.32
"May 07, 2015",369.55,383.9,385.8,365.25,1.73M,-3.61
"May 06, 2015",383.4,382.65,386,368,1.72M,-0.26
"May 05, 2015",384.4,386.1,388.7,380.25,593.41K,-0.22
"May 04, 2015",385.25,384.8,394.25,382.25,462.96K,0.64
"Apr 30, 2015",382.8,380.4,386.85,379.95,2.27M,0.25
"Apr 29, 2015",381.85,387.9,388.6,380,866.44K,-1.11
"Apr 28, 2015",386.15,386,390.55,382,612.83K,-0.09
"Apr 27, 2015",386.5,398.7,398.7,383,947.65K,-2.37
"Apr 24, 2015",395.9,405,405.5,390,738.95K,-1.87
"Apr 23, 2015",403.45,398.1,404.65,392,743.19K,1.86
"Apr 22, 2015",396.1,393.4,397.5,389.2,517.36K,0.98
"Apr 21, 2015",392.25,401,401.4,388.75,657.26K,-0.68
"Apr 20, 2015",394.95,396,403.8,392.05,934.63K,-0.03
"Apr 17, 2015",395.05,403,407.95,393.25,603.54K,-2.76
"Apr 16, 2015",406.25,411.35,417.5,396.65,884.63K,-1.24
"Apr 15, 2015",411.35,415,422.6,406.1,947.07K,-0.84
"Apr 13, 2015",414.85,401,418.45,401,1.40M,3.57
"Apr 10, 2015",400.55,399.7,406.55,399.05,969.40K,0.15
"Apr 09, 2015",399.95,410,410,398.15,756.90K,-1.84
"Apr 08, 2015",407.45,407.6,411.4,404.5,534.91K,0.21
"Apr 07, 2015",406.6,404.5,410.7,401.5,636.18K,0.74
"Apr 06, 2015",403.6,395,404.4,391,904.64K,3.38
"Apr 01, 2015",390.4,391.4,394.25,387.35,452.83K,-0.31
"Mar 31, 2015",391.6,392.85,397.95,390.55,438.42K,0.06
"Mar 30, 2015",391.35,395,397.45,387.15,420.53K,-0.38
"Mar 27, 2015",392.85,389.65,395.6,385,670.01K,0.8
"Mar 26, 2015",389.75,390,393.7,385,1.42M,-0.18
"Mar 25, 2015",390.45,388.1,393.95,385,636.11K,0.83
"Mar 24, 2015",387.25,391.05,396,385.55,408.23K,-0.92
"Mar 23, 2015",390.85,394.5,396.6,385,498.88K,-0.47
"Mar 20, 2015",392.7,405.6,407.8,390.8,461.70K,-2.99
"Mar 19, 2015",404.8,403.95,414.7,400.2,1.02M,0.75
"Mar 18, 2015",401.8,406.95,406.95,400,309.02K,-0.66
"Mar 17, 2015",404.45,399,405.75,395.8,562.43K,1.72
"Mar 16, 2015",397.6,399.8,400,391.7,399.27K,-0.29
"Mar 13, 2015",398.75,406,407.55,397.2,428.55K,-1.45
"Mar 12, 2015",404.6,401.5,406.7,400.25,349.97K,1.19
"Mar 11, 2015",399.85,408.7,408.7,398,410.73K,-1.37
"Mar 10, 2015",405.4,402.4,407.3,399.7,657.22K,1.43
"Mar 09, 2015",399.7,404,405.7,395.2,648.44K,-1.49
"Mar 05, 2015",405.75,412,415.65,400.3,959.12K,-1.37
"Mar 04, 2015",411.4,424.7,424.7,409.5,655.40K,-1.08
"Mar 03, 2015",415.9,412.6,421.8,410.45,719.51K,0.82
"Mar 02, 2015",412.5,420.7,420.75,408.15,1.12M,-2.11
"Feb 28, 2015",421.4,440.95,443.75,411.05,2.18M,-3.2
"Feb 27, 2015",435.35,425.1,436.75,421.3,826.54K,2.77
"Feb 26, 2015",423.6,423.9,426,416.1,726.02K,0.32
"Feb 25, 2015",422.25,424.4,428,418.5,788.07K,-0.05
"Feb 24, 2015",422.45,421.25,426.45,418,748.84K,0.64
"Feb 23, 2015",419.75,435.3,435.35,418,1.00M,-3.58
"Feb 20, 2015",435.35,434,439,422.5,1.03M,0.6
"Feb 19, 2015",432.75,434.85,442.7,430.8,1.52M,0.7
"Feb 18, 2015",429.75,419.15,432.5,416.3,1.09M,2.93
"Feb 16, 2015",417.5,432.4,432.4,414.95,842.77K,-2.16
"Feb 13, 2015",426.7,427.5,432,423.65,935.03K,0.22
"Feb 12, 2015",425.75,429,433.9,423.5,1.13M,-0.12
"Feb 11, 2015",426.25,428.3,433.75,423.1,1.11M,0.25
"Feb 10, 2015",425.2,409.85,430.6,409.8,1.09M,3.14
"Feb 09, 2015",412.25,409.1,421.6,409.1,813.00K,-1.07
"Feb 06, 2015",416.7,425.9,427,409.1,1.12M,-0.26
"Feb 05, 2015",417.8,431.9,431.9,413.35,1.04M,-2.85
"Feb 04, 2015",430.05,434.5,443.95,427,1.39M,-0.52
"Feb 03, 2015",432.3,435.9,448.4,430.55,2.25M,-0.21
"Feb 02, 2015",433.2,430,437.8,427.35,1.11M,0.6
"Jan 30, 2015",430.6,441.95,442.85,428.75,970.72K,-2.54
"Jan 29, 2015",441.8,427.8,444,425.65,3.49M,1.97
"Jan 28, 2015",433.25,409.4,437.8,404,6.28M,8.14
"Jan 27, 2015",400.65,399,407,393.25,1.31M,0.45
"Jan 23, 2015",398.85,403.15,405.45,394,709.21K,-0.23
"Jan 22, 2015",399.75,407,409.2,393.1,785.75K,-1.77
"Jan 21, 2015",406.95,394.6,408.55,390.45,1.89M,3.39
"Jan 20, 2015",393.6,397,398.9,390.45,603.29K,-0.23
"Jan 19, 2015",394.5,389.2,395.5,389.2,913.39K,1.89
"Jan 16, 2015",387.2,380,394,376.95,1.39M,3.01
"Jan 15, 2015",375.9,373.7,379,369.7,648.14K,1.16
"Jan 14, 2015",371.6,373.05,376.95,369,404.07K,-0.16
"Jan 13, 2015",372.2,375.85,384,370.8,715.00K,-1.22
"Jan 12, 2015",376.8,373.25,378.5,370.6,344.36K,1.05
"Jan 09, 2015",372.9,376,376.9,369.4,985.98K,0
"Jan 08, 2015",372.9,380,380,368.75,672.50K,-0.45
"Jan 07, 2015",374.6,372.9,377.4,370,397.37K,0.51
"Jan 06, 2015",372.7,382.2,383.4,369.2,519.16K,-3.42
"Jan 05, 2015",385.9,384,389.6,382.8,551.58K,0.81
"Jan 02, 2015",382.8,379.8,388.5,379.8,623.98K,0.79
"Jan 01, 2015",379.8,381.3,382.55,377.8,269.75K,-0.48
"Dec 31, 2014",381.65,376.4,384.35,374.45,575.80K,1.21
"Dec 30, 2014",377.1,375,379.4,372.7,340.26K,0.84
"Dec 29, 2014",373.95,369,376.25,367.5,351.59K,1.82
"Dec 26, 2014",367.25,371,371.95,364.4,387.84K,-0.41
"Dec 24, 2014",368.75,376,377.7,368,675.77K,-1.63
"Dec 23, 2014",374.85,383,384,373.1,492.42K,-1.86
"Dec 22, 2014",381.95,375,384.2,373,589.10K,1.42
"Dec 19, 2014",376.6,383,385.4,374.1,637.86K,-0.17
"Dec 18, 2014",377.25,372,381.7,364.7,1.14M,6.27
"Dec 17, 2014",355,357.25,360.6,345,737.19K,-1.39
"Dec 16, 2014",360,364,365.65,354.7,723.48K,-1.79
"Dec 15, 2014",366.55,370.8,373,363,577.81K,-1.97
"Dec 12, 2014",373.9,383.65,387.7,370.6,552.23K,-2.97
"Dec 11, 2014",385.35,386,389.5,377,626.63K,-0.06
"Dec 10, 2014",385.6,368.3,386.8,368.3,1.03M,3.95
"Dec 09, 2014",370.95,380,380.95,370.1,632.74K,-2.68
"Dec 08, 2014",381.15,388,388.9,379.25,567.53K,-1.51
"Dec 05, 2014",387,385.6,390.7,383.3,858.24K,0.36
"Dec 04, 2014",385.6,387.4,389.8,380.05,560.01K,-0.22
"Dec 03, 2014",386.45,390.6,391.85,384.6,529.85K,-0.48
"Dec 02, 2014",388.3,391,391.5,383.9,733.56K,-0.49
"Dec 01, 2014",390.2,400.5,400.5,380.2,4.54M,5.22
"Nov 28, 2014",370.85,365,372.8,365,760.30K,1.8
"Nov 27, 2014",364.3,368,370.7,361.1,1.22M,-1.73
"Nov 26, 2014",370.7,367.3,372.5,365.5,746.34K,0.11
"Nov 25, 2014",370.3,371.7,375,364.15,1.02M,-0.38
"Nov 24, 2014",371.7,368,373.5,365.15,705.10K,1.18
"Nov 21, 2014",367.35,362.5,369.2,361.45,684.30K,1.53
"Nov 20, 2014",361.8,365,366.5,353.5,1.19M,-1.26
"Nov 19, 2014",366.4,370.2,374.4,365.05,996.89K,-1.89
"Nov 18, 2014",373.45,376.15,377,371.6,1.05M,-1.1
"Nov 17, 2014",377.6,371.15,379.85,371.15,789.09K,0.79
"Nov 14, 2014",374.65,373.2,378.5,372.75,697.37K,-0.49
"Nov 13, 2014",376.5,383.25,383.3,375,1.00M,-0.52
"Nov 12, 2014",378.45,374,379.5,371.25,1.92M,1.47
"Nov 11, 2014",372.95,380.35,381.2,372.05,1.06M,-1.58
"Nov 10, 2014",378.95,381.5,384.5,375.3,1.05M,0.03
"Nov 07, 2014",378.85,371,381.7,371,1.23M,0.97
"Nov 05, 2014",375.2,385.95,387.65,373.2,1.70M,-1.95
"Nov 03, 2014",382.65,394.9,395.75,381.25,2.09M,-2.76
"Oct 31, 2014",393.5,409.9,409.9,390.55,5.61M,-6.18
"Oct 30, 2014",419.4,412.25,425,412.05,2.65M,1.87
"Oct 29, 2014",411.7,407,414.2,403.45,946.09K,1.47
"Oct 28, 2014",405.75,401.3,407,396.3,614.74K,1.24
"Oct 27, 2014",400.8,398,402.4,391.3,653.48K,1.3
"Oct 23, 2014",395.65,396,398,390.75,151.68K,0.19
"Oct 22, 2014",394.9,393,396.6,391.65,536.85K,1.27
"Oct 21, 2014",389.95,385,395.5,384.05,1.00M,1.87
"Oct 20, 2014",382.8,385,386.95,380,565.00K,0.6
"Oct 17, 2014",380.5,371.05,383.55,369.05,917.55K,3.1
"Oct 16, 2014",369.05,387.8,391,365.2,841.43K,-4.97
"Oct 14, 2014",388.35,396,400.35,384.3,822.88K,-1.58
"Oct 13, 2014",394.6,395.9,397.8,391.05,482.99K,-0.83
"Oct 10, 2014",397.9,399.7,406,394.25,885.26K,-0.81
"Oct 09, 2014",401.15,404.5,406.7,397.65,672.44K,-0.32
"Oct 08, 2014",402.45,397.8,407.7,392.15,1.06M,1.31
"Oct 07, 2014",397.25,401,407.5,394.1,531.35K,-1.88
"Oct 01, 2014",404.85,410,413.15,401.9,665.34K,-0.76
"Sep 30, 2014",407.95,400.7,409.95,398.1,1.23M,2.51
"Sep 29, 2014",397.95,390.8,404,388,837.73K,2.25
"Sep 26, 2014",389.2,387.2,391,382,586.63K,0.05
"Sep 25, 2014",389,396.75,396.8,386.25,1.05M,-1.06
"Sep 24, 2014",393.15,392.45,398,386,895.33K,0.59
"Sep 23, 2014",390.85,399.75,407.5,387.8,1.82M,-1.54
